,HD 63032,7h 45m 15.2s,-37° 58′ 7″,331,29.69145228,K,supergiant,3477.438782
,Zeta Volans,7h 41m 49.3s,-72° 36′ 22″,135,7.745368246,K,normalgiant,4648.707065
,Omicron Puppis,7h 48m 5.1s,-25° 56′ 14″,1095,20.8175788,B,mainsequence,10941.16853
,Xi Puppis,7h 49m 17.6s,-24° 51′ 35″,801,68.71643414,G,supergiant,4194.273289
,HD 63744,7h 48m 20.2s,-47° 4′ 40″,232,9.472782327,K,normalgiant,4603.148561
,HD 63922,7h 49m 14.3s,-46° 22′ 24″,1824,34.44666792,B,normalgiant,13121.15393
,Phi Gemini,7h 53m 29.7s,+26° 45′ 57″,271,4.929011408,A,mainsequence,9125.458485
,HD 64440,7h 52m 13s,-40° 34′ 33″,362,23.09853741,K,brightgiant,4625.809668
,HD 64503,7h 52m 38.6s,-38° 51′ 47″,551,8.585913035,B,mainsequence,13348.43276
,HD 64740,7h 53m 3.7s,-49° 36′ 47″,744,10.10809116,B,mainsequence,14354.03424
,HD 64760,7h 53m 18.2s,-48° 6′ 11″,2877,54.62630339,B,supergiant,12292.51942
,11 Puppis,7h 56m 51.5s,-22° 52′ 49″,543,23.32453201,F,brightgiant,5534.196696
,HD 65456,7h 57m 40.1s,-30° 20′ 4″,123,2.599486436,A,mainsequence,8571.321931
,Chi Carina,7h 56m 46.7s,-52° 58′ 56″,407,10.32027095,B,subgiant,13121.15393
,27 Monoceros,7h 59m 44.1s,-3° 40′ 47″,250,9.899376013,K,normalgiant,4289.198897
,HD 65818,7h 58m 14.3s,-49° 14′ 42″,1463,24.47151243,B,subgiant,12902.39349
,HD 65810,7h 59m 52s,-18° 23′ 58″,250,5.333222766,A,mainsequence,9225.659539
,28 Monoceros,8h 1m 13.2s,-1° 23′ 33″,543,27.29583764,K,normalgiant,3808.609875
,HD 66141,8h 2m 15.9s,+02° 20′ 4″,271,14.07468639,K,normalgiant,4212.905144
,Chi Gemini,8h 3m 31s,+27° 47′ 39″,271,10.24516936,K,normalgiant,4471.93794
,HD 66591,8h 0m 20s,-63° 34′ 3″,543,7.519538026,B,mainsequence,12902.39349
Naos,Zeta Puppis,8h 3m 35s,-40° 0′ 11″,1334,50.07170229,O,supergiant,15547.8191
,27 Lynx,8h 8m 27.4s,+51° 30′ 24″,232,4.304419661,A,mainsequence,9541.500263
,Rho Puppis,8h 7m 32.6s,-24° 18′ 15″,63,4.223974585,F,brightgiant,6724.417657
,Zeta Monoceros,8h 8m 35.6s,-2° 59′ 2″,878,40.82160087,G,supergiant,4815.940935
,16 Puppis,8h 9m 1.5s,-19° 14′ 42″,543,9.426596347,B,subgiant,12488.51085
,Gamma Vela,8h 9m 29.2s,-47° 20′ 44″,1280,20.52680163,B,subgiant,14354.03424
,Gamma Vela,8h 9m 31.9s,-47° 20′ 12″,1195,56.70049555,W,,14924.1235
,19 Puppis,8h 11m 16.2s,-12° 55′ 37″,191,7.381587626,G,supergiant,4840.875442
,HD 68456,8h 9m 0.7s,-61° 18′ 7″,70,1.911885542,F,mainsequence,6724.417657
,Epsilon Volans,8h 7m 55.9s,-68° 37′ 2″,469,8.859889263,B,subgiant,11743.77313
,HD 68553,8h 11m 21.5s,-39° 37′ 7″,1672,98.80866677,K,supergiant,3635.220427
,HD 68601,8h 11m 25.9s,-42° 59′ 14″,2265,50.23201958,A,supergiant,8321.091831
,20 Puppis,8h 13m 19.9s,-15° 47′ 18″,648,23.27097829,G,brightgiant,4558.520176
,HD 68980,8h 13m 29.5s,-35° 53′ 59″,1292,20.11571363,B,normalgiant,11743.77313
,HD 69142,8h 14m 2.8s,-40° 20′ 53″,326,15.88345787,K,normalgiant,4368.4464
,Beta Cancer,8h 16m 30.9s,+09° 11′ 8″,296,24.93752654,K,hypergiant,3823.838842
,HD 70060,8h 18m 33.3s,-36° 39′ 34″,93,2.459252118,A,normalgiant,8011.383532
,31 Lynx,8h 22m 50.1s,+43° 11′ 17″,407,25.41755239,K,supergiant,3719.818456
,HD 70930,8h 22m 31.5s,-48° 29′ 25″,1206,17.25501244,B,mainsequence,12488.51085
,Epsilon Carina,8h 22m 30.8s,-59° 30′ 34″,150,25.19532499,K,normalgiant,4157.521863
,HD 71155,8h 25m 39.6s,-3° 54′ 23″,125,3.28607964,A,mainsequence,10381.76661
,Alpha Chamaeleon,8h 18m 31.7s,-76° 55′ 11″,63,2.292890477,F,normalgiant,6933.943452
,Omicron Ursa,8h 30m 15.8s,+60° 43′ 5″,191,12.66482486,G,normalgiant,5134.371181
,Theta Chamaeleon,8h 20m 38.7s,-77° 29′ 4″,155,7.834860519,K,normalgiant,4388.740774
,Beta Volans,8h 25m 44.3s,-66° 8′ 13″,108,7.031051734,K,normalgiant,4450.829467
,HD 72127,8h 29m 27.5s,-44° 43′ 30″,751,9.776609411,B,subgiant,12691.66294
,Pi Ursa,8h 40m 12.9s,+64° 19′ 41″,271,12.20931049,K,hypergiant,4368.4464
,Delta Hydra,8h 37m 39.3s,+05° 42′ 13″,181,4.308419104,A,mainsequence,10125.23719
,HD 73389,8h 35m 19.6s,-58° 0′ 33″,232,8.580289208,K,normalgiant,4742.738178
,Sigma Hydra,8h 38m 45.4s,+03° 20′ 29″,362,17.96455193,K,normalgiant,4308.727009
,HD 73634,8h 37m 38.6s,-42° 59′ 21″,723,19.57214987,A,brightgiant,9027.638443
,6 Hydra,8h 40m 1.4s,-12° 28′ 32″,465,19.69933576,K,normalgiant,3917.94294
,Zeta Pyxis,8h 39m 42.5s,-29° 33′ 40″,250,8.656170915,G,normalgiant,4996.415833
,Beta Pyxis,8h 40m 6.2s,-35° 18′ 29″,407,21.77346121,G,supergiant,4917.344679
,9 Hydra,8h 41m 43.2s,-15° 56′ 36″,217,8.233177184,G,normalgiant,4580.719962
,HD 74180,8h 40m 37.6s,-46° 38′ 55″,8521,435.4544366,F,supergiant,5567.728737
,Omicron Vela,8h 40m 17.6s,-52° 55′ 19″,543,12.96884769,B,subgiant,13121.15393
,Gamma Cancer,8h 43m 17.1s,+21° 28′ 6″,163,3.172208436,A,subgiant,9882.422537
,HD 74272,8h 41m 13s,-47° 19′ 1″,1012,20.93451394,A,brightgiant,8838.793893
,Eta Hydra,8h 43m 13.4s,+03° 23′ 55″,543,9.074330511,B,mainsequence,13584.75951
,HD 74375,8h 40m 37s,-59° 45′ 40″,911,17.36953446,B,normalgiant,11743.77313
,HD 74395,8h 43m 40.4s,-7° 14′ 1″,2265,85.95383065,G,supergiant,5162.939003
,Delta Cancer,8h 44m 41s,+18° 9′ 15″,141,8.287751851,K,supergiant,4558.520176
,HD 74560,8h 42m 25.4s,-53° 6′ 50″,543,7.382284314,B,subgiant,12902.39349
,Alpha Pyxis,8h 43m 35.5s,-33° 11′ 11″,862,19.84348251,B,normalgiant,13121.15393
,Iota Cancer,8h 46m 41.8s,+28° 45′ 36″,326,18.02136987,G,hypergiant,4671.844618
,HD 74772,8h 44m 23.9s,-42° 38′ 57″,232,11.52992455,G,normalgiant,5078.230006
,Epsilon Hydra,8h 46m 46.5s,+06° 25′ 8″,135,8.255083314,G,normalgiant,5670.983534
,12 Hydra,8h 46m 22.5s,-13° 32′ 52″,232,10.44426307,G,hypergiant,4996.415833
,Delta Vela,8h 44m 42.2s,-54° 42′ 30″,81,5.596386431,A,mainsequence,9652.203136
,HD 75063,8h 46m 1.7s,-46° 2′ 30″,831,22.29848907,A,normalgiant,10125.23719
,Rho Hydra,8h 48m 25.9s,+05° 50′ 16″,362,7.371236358,A,mainsequence,10795.07392
,HD 75311,8h 46m 42.7s,-56° 46′ 11″,448,7.101772184,B,mainsequence,13121.15393
,Gamma Pyxis,8h 50m 31.9s,-27° 42′ 36″,217,13.42310604,K,normalgiant,4194.273289
,HD 75710,8h 49m 47.7s,-45° 18′ 28″,221,3.933842573,A,normalgiant,9541.500263
,Zeta Hydra,8h 55m 23.6s,+05° 56′ 44″,155,12.89301003,G,normalgiant,4742.738178
,Delta Pyxis,8h 55m 31.5s,-27° 40′ 55″,232,4.445868622,A,subgiant,9027.638443
,Iota Ursa,8h 59m 12.4s,+48° 2′ 30″,47,2.208678873,A,subgiant,8241.214577
,HD 76728,8h 55m 2.8s,-60° 38′ 40″,326,7.788795556,B,brightgiant,11743.77313
,Alpha Cancer,8h 58m 29.2s,+11° 51′ 28″,181,4.784461199,A,,8747.606288
,HD 76805,8h 56m 19.4s,-52° 43′ 25″,407,6.476744674,B,mainsequence,11920.49736
,Rho Ursa,9h 2m 32.7s,+67° 37′ 47″,296,14.50217626,M,supergiant,3748.934037
,HD 76943,9h 0m 38.3s,+41° 46′ 58″,54,2.122070618,F,mainsequence,6724.417657
,HD 77002,8h 56m 58.3s,-59° 13′ 46″,804,10.27767237,B,subgiant,13348.43276
,HD 77258,9h 0m 5.4s,-41° 15′ 14″,203,7.442707008,G,normalgiant,5778.423731
,Kappa Ursa,9h 3m 37.5s,+47° 9′ 24″,465,14.39189666,A,mainsequence,10125.23719
,HD 77912,9h 6m 31.7s,+38° 27′ 8″,1223,52.5019647,G,supergiant,4648.707065
,Omega Hydra,9h 5m 58.3s,+05° 5′ 32″,480,19.44851177,K,normalgiant,4269.855325
,HD 78004,9h 4m 9.2s,-47° 5′ 52″,326,22.12737326,K,normalgiant,4308.727009
,Alpha Volans,9h 2m 26.9s,-66° 23′ 46″,125,3.762764673,A,subgiant,8658.472979
,Sigma Ursa,9h 10m 23.1s,+67° 8′ 4″,67,1.868834526,F,subgiant,6434.592641
,15 Ursa,9h 8m 52.2s,+51° 36′ 16″,95,2.592002912,A,,7658.009629
,Tau Ursa,9h 10m 55s,+63° 30′ 49″,125,3.343011028,A,,7158.202448
,Kappa Pyxis,9h 8m 2.8s,-25° 51′ 30″,543,30.08383827,K,normalgiant,3635.220427
,Lambda Vela,9h 7m 59.7s,-43° 25′ 57″,67,11.12020447,K,supergiant,3581.00279
,HD 78764,9h 5m 38.4s,-70° 32′ 19″,936,15.50413979,B,subgiant,12103.30141
,HD 78791,9h 5m 9.3s,-72° 36′ 10″,465,16.38920352,F,brightgiant,5928.662795
,HD 79186,9h 11m 4.3s,-44° 52′ 4″,5232,107.4158461,B,supergiant,8011.383532
,HD 79351,9h 10m 57.9s,-58° 58′ 1″,465,11.69753712,B,subgiant,13348.43276
,18 Ursa,9h 16m 11.3s,+54° 1′ 18″,120,2.552878614,A,mainsequence,8321.091831
,HD 79447,9h 11m 16.7s,-62° 19′ 2″,543,10.88673518,B,normalgiant,13121.15393
,Theta Hydra,9h 14m 21.8s,+02° 18′ 51″,130,3.228369276,B,mainsequence,11091.76123
,HD 79917,9h 15m 36.7s,-38° 34′ 12″,232,8.729089482,K,normalgiant,4493.257892
,HD 79940,9h 15m 45.1s,-37° 24′ 48″,171,5.056709688,F,normalgiant,6624.712472
,Beta Carina,9h 13m 12.1s,-69° 43′ 2″,112,8.35355825,A,subgiant,10125.23719
,38 Lynx,9h 18m 50.6s,+36° 48′ 9″,125,3.752092935,A,mainsequence,9433.580165
,HD 80230,9h 16m 12.2s,-57° 32′ 28″,543,33.54374921,M,normalgiant,3607.900506
,Iota Carina,9h 17m 5.4s,-59° 16′ 31″,827,57.99906701,A,supergiant,8321.091831
,Alpha Lynx,9h 21m 3.2s,+34° 23′ 33″,232,24.15606658,K,supergiant,3719.818456
,26 Hydra,9h 19m 46.3s,-11° 58′ 30″,326,11.89974852,G,normalgiant,4917.344679
,27 Hydra,9h 20m 28.9s,-9° 33′ 21″,250,9.258420144,G,normalgiant,4891.57251
,Theta Pyxis,9h 21m 29.6s,-25° 57′ 56″,543,27.94677345,M,normalgiant,3635.220427
,HD 81101,9h 20m 57.1s,-62° 24′ 17″,232,8.513008596,G,normalgiant,4891.57251
,Kappa Leo,9h 24m 39.2s,+26° 10′ 56″,217,10.76578065,K,normalgiant,4250.693596
,Lambda Pyxis,9h 23m 12.1s,-28° 50′ 2″,191,7.323835162,G,normalgiant,4969.761181
,Kappa Vela,9h 22m 6.8s,-55° 0′ 38″,543,21.52346502,B,subgiant,13121.15393
Alphard,Alpha Hydra,9h 27m 35.2s,-8° 39′ 31″,181,31.04563924,K,normalgiant,3870.29564
,HD 81799,9h 27m 18.3s,-22° 20′ 38″,181,7.749562532,K,normalgiant,4450.829467
,HD 81817,9h 37m 5.2s,+81° 19′ 35″,182,10.80476244,K,normalgiant,3823.838842
,23 Ursa,9h 31m 31.7s,+63° 3′ 43″,75,3.127351403,F,subgiant,7276.378482
,Tau Hydra,9h 29m 8.8s,-2° 46′ 8″,56,1.663551452,F,mainsequence,6624.712472
,Epsilon Antlia,9h 29m 14.7s,-35° 57′ 6″,354,18.77375486,K,supergiant,3886.04348
,24 Ursa,9h 34m 28.8s,+69° 49′ 49″,108,4.029518867,G,normalgiant,5372.794137
,Lambda Leo,9h 31m 43.1s,+22° 58′ 4″,362,21.90560887,K,normalgiant,3734.317309
,Theta Ursa,9h 32m 51.3s,+51° 40′ 38″,44,2.543968292,F,subgiant,6576.050273
,Xi Leo,9h 31m 56.7s,+11° 17′ 59″,250,9.011474415,K,supergiant,4625.809668
,Psi Vela,9h 30m 41.9s,-40° 28′ 0″,61,2.69189196,F,hypergiant,7100.667766
,Tau Hydra,9h 31m 58.9s,-1° 11′ 5″,465,10.32617682,A,mainsequence,9027.638443
,26 Ursa,9h 34m 49.4s,+52° 3′ 5″,271,5.515868775,A,mainsequence,10125.23719
,10 Leo,9h 34m 13.3s,+36° 23′ 51″,181,7.407866532,G,normalgiant,4943.40587
,HD 82668,9h 31m 13.3s,-57° 2′ 4″,250,26.15049614,K,normalgiant,3719.818456
,HD 82741,9h 35m 3.8s,+39° 37′ 17″,232,8.735698598,K,normalgiant,4766.876782
,HD 83183,9h 34m 26.6s,-59° 13′ 46″,1280,31.61490088,B,brightgiant,10125.23719
,10 Leo,9h 37m 12.6s,+06° 50′ 9″,232,8.247872575,K,normalgiant,4625.809668
,HD 83425,9h 38m 27.2s,+04° 38′ 57″,296,13.80521748,K,normalgiant,4086.001399
,HD 83446,9h 36m 49.7s,-49° 21′ 18″,108,2.851260774,A,subgiant,8402.695283
,Iota Hydra,9h 39m 51.3s,-1° 8′ 34″,296,19.68116544,K,hypergiant,4086.001399
,Omicron Leo,9h 41m 9s,+09° 53′ 32″,135,6.821147089,A,brightgiant,6434.592641
,HD 83944,9h 39m 21s,-61° 19′ 41″,232,4.271041629,B,subgiant,11091.76123
,HD 83953,9h 41m 16.9s,-23° 35′ 30″,543,8.492868091,B,mainsequence,11743.77313
,HD 84117,9h 42m 14.4s,-23° 54′ 56″,48,1.333310577,F,subgiant,6170.47967
,Theta Antlia,9h 44m 12.1s,-27° 46′ 10″,407,11.54050559,A,normalgiant,6388.888889
,Epsilon Leo,9h 45m 51s,+23° 46′ 27″,250,19.85113839,G,brightgiant,5250.706383
,HD 84810,9h 45m 14.8s,-62° 30′ 28″,2183,153.7244486,G,supergiant,4269.855325
,Upsilon Ursa,9h 50m 59.3s,+59° 2′ 19″,116,4.384616043,F,subgiant,7526.014383
,Upsilon Carina,9h 47m 6.1s,-65° 4′ 18″,976,53.63228291,A,supergiant,7658.009629
,Phi Ursa,9h 52m 6.3s,+54° 3′ 51″,465,9.414677311,A,subgiant,9765.803485
,Upsilon Hydra,9h 51m 28.6s,-14° 50′ 48″,296,14.83614573,G,supergiant,4943.40587
,Mu Leo,9h 52m 45.8s,+26° 0′ 25″,135,8.708869406,K,supergiant,4269.855325
,HD 85622,9h 51m 40.7s,-46° 32′ 52″,1687,78.13655139,G,supergiant,4308.727009
,HD 85859,9h 54m 12.2s,-25° 55′ 55″,362,14.80134392,K,normalgiant,4250.693596
,HD 85951,9h 54m 52.1s,-19° 0′ 34″,461,21.11514141,M,normalgiant,3691.168543
,Phi Vela,9h 56m 51.7s,-54° 34′ 4″,2244,64.57848484,B,supergiant,11247.07336
,Pi Leo,10h 0m 12.7s,+08° 2′ 39″,543,28.09854083,M,supergiant,3649.041928
,Upsilon Hydra,10h 5m 7.4s,-13° 3′ 53″,296,5.080465822,B,normalgiant,11572.81773
,21 Leo,10h 7m 25.7s,+35° 14′ 41″,93,2.324501709,A,mainsequence,8321.091831
,Eta Leo,10h 7m 19.9s,+16° 45′ 45″,1711,56.37397674,A,supergiant,10381.76661
,31 Leo,10h 7m 54.2s,+09° 59′ 51″,296,16.66621781,K,supergiant,3886.04348
,Alpha Sextans,10h 7m 56.2s,0° 22′ 18″,296,5.752552624,A,normalgiant,10653.26991
Regulus,Alpha Leo,10h 8m 22.3s,+11° 58′ 2″,77,5.790780598,B,mainsequence,11743.77313
,HD 88206,10h 8m 56.2s,-51° 48′ 40″,672,9.843296414,B,subgiant,11920.49736
,Lambda Hydra,10h 10m 35.2s,-12° 21′ 15″,116,7.629031813,K,normalgiant,4742.738178
,HD 88955,10h 14m 44.1s,-42° 7′ 19″,105,3.073326772,A,mainsequence,9541.500263
,Zeta Leo,10h 16m 41.3s,+23° 25′ 2″,271,12.52745819,F,normalgiant,7398.896776
,Lambda Ursa,10h 17m 5.7s,+42° 54′ 52″,135,4.64163706,A,subgiant,9765.803485
,Omega Carina,10h 13m 44.3s,-70° 2′ 16″,407,12.84177264,B,normalgiant,11247.07336
,HD 89388,10h 17m 4.9s,-61° 19′ 56″,322,29.85939249,K,supergiant,3705.436013
,40 Leo,10h 19m 44.1s,+19° 28′ 15″,69,1.878018588,F,subgiant,6624.712472
,Gamma Leo,10h 19m 58.3s,+19° 50′ 30″,130,14.57582129,K,hypergiant,4409.234032
,Gamma Leo,10h 19m 58.6s,+19° 50′ 25″,130,8.30785169,G,normalgiant,4471.93794
,HD 89682,10h 19m 36.8s,-55° 1′ 46″,494,27.3463687,K,brightgiant,3621.507053
,Mu Ursa,10h 22m 19.7s,+41° 29′ 58″,250,27.55299161,M,normalgiant,3662.97288
,HD 89822,10h 24m 7.8s,+65° 33′ 59″,326,4.85585998,A,,11091.76123
,HD 89890,10h 20m 55.4s,-56° 2′ 36″,1850,32.13425532,B,normalgiant,11920.49736
,HD 89998,10h 22m 19.5s,-41° 39′ 0″,203,8.073108877,K,normalgiant,4471.93794
,HD 90264,10h 22m 58.1s,-66° 54′ 6″,465,6.347544325,B,mainsequence,12103.30141
,30 Leo,10h 25m 54.8s,+33° 47′ 46″,217,5.160314678,F,mainsequence,7795.184395
,Mu Hydra,10h 26m 5.4s,-16° 50′ 11″,250,18.77135477,K,normalgiant,3823.838842
,Beta Leo,10h 27m 52.9s,+36° 42′ 26″,148,7.008789705,G,supergiant,4996.415833
,HD 90589,10h 24m 23.7s,-74° 1′ 54″,53,1.929709575,F,subgiant,7158.202448
,Alpha Antlia,10h 27m 9.1s,-31° 4′ 4″,407,24.42931737,K,normalgiant,3870.29564
,HD 90772,10h 27m 24.4s,-57° 38′ 20″,5379,163.1017476,A,supergiant,6343.880599
,36 Ursa,10h 30m 37.5s,+55° 58′ 50″,42,1.180175323,F,mainsequence,6299.551259
,HD 90853,10h 27m 52.7s,-58° 44′ 22″,1470,56.04834297,F,brightgiant,7461.863794
,HD 91190,10h 35m 5.5s,+75° 42′ 46″,271,9.910418247,G,normalgiant,4840.875442
,HD 91312,10h 33m 13.8s,+40° 25′ 31″,112,2.603411795,A,subgiant,7937.866695
,Rho Leo,10h 32m 48.6s,+09° 18′ 24″,2460,55.89816461,B,supergiant,12292.51942
,HD 91324,10h 31m 21.8s,-53° 42′ 56″,72,1.949507967,F,mainsequence,6388.888889
,HD 91375,10h 30m 20s,-71° 59′ 34″,271,5.180722397,A,mainsequence,9652.203136
,HD 91465,10h 32m 1.4s,-61° 41′ 7″,543,16.9703865,B,mainsequence,11407.3413
,HD 91496,10h 31m 2s,-73° 13′ 18″,257,12.32535763,K,normalgiant,3541.426071
,HD 91942,10h 35m 35.2s,-57° 33′ 27″,489,28.60767322,K,brightgiant,3621.507053
,HD 92036,10h 37m 13.7s,-27° 24′ 46″,543,25.94008651,M,normalgiant,3621.507053
,HD 92055,10h 37m 33.1s,-13° 23′ 4″,543,37.48533177,C,brightgiant,2588.213414
,37 Leo,10h 38m 43.2s,+31° 58′ 34″,543,19.34838368,G,supergiant,5250.706383
,HD 92139,10h 37m 18s,-48° 13′ 33″,88,3.28057573,F,subgiant,7526.014383
,Phi Hydra,10h 38m 34.9s,-16° 52′ 36″,232,8.044597447,G,hypergiant,4943.40587
,Gamma Chamaeleon,10h 35m 28.1s,-78° 36′ 27″,465,31.33450748,M,normalgiant,3677.014629
,HD 92397,10h 38m 45.1s,-59° 10′ 59″,299,15.03910778,K,normalgiant,3823.838842
,HD 92449,10h 39m 18.3s,-55° 36′ 12″,1567,76.85464389,G,supergiant,4671.844618
,HD 92523,10h 43m 4s,+69° 4′ 34″,465,19.19794404,K,supergiant,3983.407818
,HD 92938,10h 42m 14s,-64° 27′ 58″,465,6.758811852,B,mainsequence,12292.51942
,Theta Carina,10h 42m 57.4s,-64° 23′ 40″,465,15.16057742,B,mainsequence,14086.90687
,HD 93070,10h 43m 32.1s,-60° 33′ 59″,188,10.55403613,K,normalgiant,3554.517282
,HD 93194,10h 44m 6.9s,-63° 57′ 40″,543,7.979165915,B,mainsequence,12103.30141
,Mu Vela,10h 46m 46.1s,-49° 25′ 12″,116,11.06239171,G,normalgiant,4996.415833
,HD 93607,10h 46m 51.2s,-64° 23′ 0″,465,6.531308715,B,subgiant,12488.51085
,Nu Hydra,10h 49m 37.4s,-16° 11′ 37″,141,13.08436835,K,normalgiant,4231.711067
,Delta Chamaeleon,10h 45m 46.6s,-80° 32′ 24″,407,6.43018003,B,subgiant,13348.43276
,46 Leo,10h 53m 18.6s,+34° 12′ 53″,98,5.941946368,K,normalgiant,4648.707065
,Omega Ursa,10h 53m 58.7s,+43° 11′ 24″,271,4.718365146,A,mainsequence,10795.07392
,HD 94510,10h 53m 29.6s,-58° 51′ 12″,98,5.80873766,K,normalgiant,4866.084384
,54 Leo,10h 55m 36.7s,+24° 44′ 59″,296,6.20126245,A,mainsequence,9882.422537
,Iota Antlia,10h 56m 43s,-37° 8′ 16″,203,8.591133061,K,normalgiant,4671.844618
,Alpha Crater,10h 59m 46.4s,-18° 17′ 56″,181,10.06929006,K,normalgiant,4536.545583
,58 Leo,11h 0m 33.6s,+03° 37′ 3″,362,14.60230495,K,hypergiant,4388.740774
,HD 95370,11h 0m 9.2s,-42° 13′ 33″,217,5.29117203,A,subgiant,8932.111445
,59 Leo,11h 0m 44.7s,+06° 6′ 5″,155,3.017571457,A,normalgiant,8486.08451
Merak,Beta Ursa,11h 1m 50.4s,+56° 22′ 56″,79,4.201461626,A,mainsequence,10381.76661
,61 Leo,11h 1m 49.6s,-2° 29′ 4″,543,27.66768322,M,normalgiant,3621.507053
,60 Leo,11h 2m 19.7s,+20° 10′ 47″,125,2.814022554,A,,9541.500263
Dubhe,Alpha Ursa,11h 3m 43.6s,+61° 45′ 3″,125,19.68050863,K,supergiant,4580.719962
,Chi Leo,11h 5m 1s,+07° 20′ 10″,95,2.545860716,F,normalgiant,7276.378482
,Chi Hydra,11h 5m 19.9s,-27° 17′ 36″,148,3.523670136,F,subgiant,7100.667766
,HD 96566,11h 6m 32.4s,-62° 25′ 26″,407,17.14602876,G,normalgiant,4671.844618
,Psi Ursa,11h 9m 39.7s,+44° 29′ 54″,148,13.73778131,K,normalgiant,4429.929225
,HD 96918,11h 8m 35.3s,-58° 58′ 30″,4393,295.2707185,G,hypergiant,4194.273289
,Beta Crater,11h 11m 39.4s,-22° 49′ 33″,271,5.798443703,A,normalgiant,9765.803485
,HD 97534,11h 12m 36s,-60° 19′ 3″,4196,133.2366553,A,supergiant,6170.47967
,Delta Leo,11h 14m 6.4s,+20° 31′ 25″,58,3.319488015,A,mainsequence,8838.793893
,Theta Leo,11h 14m 14.3s,+15° 25′ 46″,181,6.129992424,A,mainsequence,10381.76661
,72 Leo,11h 15m 12.2s,+23° 5′ 44″,866,47.33712553,M,supergiant,3567.709122
,Phi Leo,11h 16m 39.6s,-3° 39′ 6″,203,5.269678999,A,subgiant,8086.413601
,Xi Ursa,11h 18m 10.9s,+31° 31′ 45″,25,0.4310526326,G,mainsequence,10125.23719
,Xi Ursa,11h 18m 10.9s,+31° 31′ 45″,25,0.8980161049,G,mainsequence,6006.976021
,Nu Ursa,11h 18m 28.7s,+33° 5′ 39″,465,38.80467408,K,hypergiant,3950.392766
,55 Ursa,11h 19m 7.8s,+38° 11′ 8″,191,3.914533316,A,mainsequence,8838.793893
,Delta Crater,11h 19m 20.4s,-14° 46′ 43″,203,14.42074509,G,normalgiant,4493.257892
,Sigma Leo,11h 21m 8.1s,+06° 1′ 46″,217,5.051794146,B,mainsequence,10941.16853
,Pi Centaurus,11h 21m 0.4s,-54° 29′ 27″,326,7.124702145,B,mainsequence,12488.51085
,56 Ursa,11h 22m 49.5s,+43° 28′ 58″,543,18.66477025,G,hypergiant,4718.856086
,HD 98993,11h 23m 12.5s,-36° 9′ 54″,381,16.25507327,K,normalgiant,3854.680056
,Iota Leo,11h 23m 55.4s,+10° 31′ 45″,79,3.100263659,F,subgiant,6827.435711
,Epsilon Crater,11h 24m 36.5s,-10° 51′ 34″,407,19.53486705,K,normalgiant,3705.436013
,Gamma Crater,11h 24m 52.8s,-17° 41′ 3″,85,2.640537374,A,mainsequence,8086.413601
,Tau Leo,11h 27m 56.2s,+02° 51′ 22″,418,15.10783676,G,normalgiant,4742.738178
,87 Leo,11h 30m 18.8s,-3° 0′ 13″,259,12.68045592,K,supergiant,3734.317309
,Lambda Draco,11h 31m 24.2s,+69° 19′ 52″,362,27.91783443,M,normalgiant,3621.507053
,Xi Hydra,11h 33m 0.1s,-31° 51′ 27″,130,8.516406926,G,normalgiant,4917.344679
,HD 100673,11h 34m 45.6s,-54° 15′ 51″,465,8.099788813,B,mainsequence,11247.07336
,Lambda Centaurus,11h 35m 46.8s,-63° 1′ 11″,465,16.98419319,B,normalgiant,10653.26991
,Theta Crater,11h 36m 40.8s,-9° 48′ 8″,326,5.473057191,B,mainsequence,11247.07336
,Upsilon Leo,11h 36m 56.9s,0° 49′ 26″,181,8.707332719,G,hypergiant,4718.856086
,Omicron Hydra,11h 40m 12.7s,-34° 44′ 41″,543,9.244046232,B,mainsequence,11091.76123
,HD 101570,11h 40m 53.6s,-62° 5′ 23″,1928,73.93180801,G,supergiant,4409.234032
,Zeta Crater,11h 44m 45.7s,-18° 21′ 3″,362,14.06310987,G,supergiant,4815.940935
,Xi Virgo,11h 45m 17s,+08° 15′ 30″,120,2.541148627,A,mainsequence,8321.091831
,Nu Virgo,11h 45m 51.5s,+06° 31′ 46″,326,21.99050294,M,supergiant,3793.506494
,Chi Ursa,11h 46m 3s,+47° 46′ 46″,203,13.84277593,K,normalgiant,4348.347923
,Lambda Musca,11h 45m 36.4s,-66° 43′ 43″,130,4.712796869,A,normalgiant,8486.08451
,HD 102350,11h 46m 30.7s,-61° 10′ 42″,465,22.91772538,G,supergiant,5050.644696
,HD 102365,11h 46m 31s,-40° 30′ 1″,30,0.9136176964,G,mainsequence,5706.318906
,93 Leo,11h 47m 59.1s,+20° 13′ 8″,232,7.677421607,A,normalgiant,6170.47967
,Mu Musca,11h 48m 14.4s,-66° 48′ 53″,465,23.29705496,K,normalgiant,3734.317309
Denebola,Beta Leo,11h 49m 3.5s,+14° 34′ 19″,36,2.395163428,A,mainsequence,9225.659539
,HD 102776,11h 49m 41s,-63° 47′ 18″,465,8.298609276,B,mainsequence,12488.51085
,HD 102839,11h 49m 56.3s,-70° 13′ 32″,1703,71.55809672,G,supergiant,3950.392766
,Beta Virgo,11h 50m 41.6s,+01° 45′ 53″,35,1.777314397,F,mainsequence,6170.47967
,HD 102964,11h 51m 8.1s,-45° 10′ 26″,465,23.79392469,K,normalgiant,4121.437438
